START,,,,,,,
8,6,,,,,,
8.08E-03,8.08E-03,8.08E-03,8.08E-03,8.08E-03,8.08E-03,8.08E-03,8.08E-03
7.34E-03,7.90E-03,8.31E-03,8.48E-03,8.57E-03,8.61E-03,8.61E-03,8.63E-03
7.55E-03,8.79E-03,1.04E-02,1.12E-02,1.17E-02,1.20E-02,1.21E-02,1.25E-02
7.55E-03,1.11E-02,1.54E-02,1.86E-02,2.11E-02,2.29E-02,2.40E-02,2.59E-02
7.55E-03,1.43E-02,2.26E-02,2.87E-02,3.43E-02,3.91E-02,4.28E-02,4.87E-02
7.55E-03,1.43E-02,3.23E-02,4.33E-02,5.24E-02,6.08E-02,6.82E-02,8.39E-02
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
2.91E-03,2.91E-03,2.91E-03,2.91E-03,2.91E-03,2.91E-03,2.91E-03,2.91E-03
2.71E-03,3.03E-03,3.26E-03,3.36E-03,3.41E-03,3.44E-03,3.44E-03,3.47E-03
2.87E-03,3.56E-03,4.50E-03,4.98E-03,5.29E-03,5.47E-03,5.55E-03,5.75E-03
2.87E-03,4.81E-03,7.27E-03,9.09E-03,1.06E-02,1.16E-02,1.24E-02,1.35E-02
2.87E-03,6.44E-03,1.12E-02,1.46E-02,1.78E-02,2.06E-02,2.27E-02,2.63E-02
2.87E-03,6.44E-03,1.68E-02,2.30E-02,2.78E-02,3.24E-02,3.65E-02,4.54E-02
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.216 ,0.288 ,0.360 ,0.393 ,0.411 ,0.421 ,0.427 ,0.432 
0.158 ,0.274 ,0.365 ,0.404 ,0.425 ,0.436 ,0.441 ,0.445 
1.05E-02,0.217 ,0.363 ,0.415 ,0.441 ,0.455 ,0.461 ,0.469 
1.05E-02,2.31E-02,0.347 ,0.448 ,0.500 ,0.527 ,0.541 ,0.559 
1.05E-02,-0.186 ,0.305 ,0.496 ,0.593 ,0.648 ,0.681 ,0.725 
1.05E-02,-0.186,0.239 ,0.557 ,0.719 ,0.817 ,0.885 ,1.006 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
1.105 ,1.105 ,1.105 ,1.105 ,1.105 ,1.105 ,1.105 ,1.105 
1.054 ,1.086 ,1.111 ,1.120 ,1.125 ,1.127 ,1.128 ,1.129 
1.054,1.108 ,1.173 ,1.202 ,1.220 ,1.231 ,1.235 ,1.243 
1.054,1.108,1.377 ,1.479 ,1.556 ,1.609 ,1.641 ,1.693 
1.054,1.108,1.690 ,1.881 ,2.042 ,2.175 ,2.275 ,2.470 
1.054,1.108,2.193 ,2.446 ,2.627 ,2.776 ,2.913 ,3.331 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.673 ,0.673 ,0.673 ,0.673 ,0.673 ,0.673 ,0.673 ,0.673 
0.653 ,0.665 ,0.674 ,0.677 ,0.679 ,0.679 ,0.680 ,0.680 
0.653,0.674 ,0.697 ,0.708 ,0.714 ,0.718 ,0.719 ,0.722 
0.653,0.674,0.774 ,0.810 ,0.837 ,0.856 ,0.867 ,0.885 
0.653,0.674,0.896 ,0.959 ,1.013 ,1.058 ,1.091 ,1.157 
0.653,0.674,1.113 ,1.188 ,1.240 ,1.284 ,1.326 ,1.458 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.518 ,0.518 ,0.518 ,0.518 ,0.518 ,0.518 ,0.518 ,0.518 
0.505 ,0.512 ,0.517 ,0.519 ,0.519 ,0.520 ,0.520 ,0.520 
0.505,0.517 ,0.530 ,0.535 ,0.539 ,0.541 ,0.541 ,0.543 
0.505,0.517,0.572 ,0.590 ,0.604 ,0.614 ,0.620 ,0.629 
0.505,0.517,0.639 ,0.671 ,0.698 ,0.721 ,0.737 ,0.770 
0.505,0.517,0.769 ,0.802 ,0.826 ,0.845 ,0.864 ,0.927 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.435 ,0.435 ,0.435 ,0.435 ,0.435 ,0.435 ,0.435 ,0.435 
0.425 ,0.430 ,0.433 ,0.434 ,0.434 ,0.435 ,0.435 ,0.435 
0.425,0.433 ,0.441 ,0.444 ,0.447 ,0.448 ,0.448 ,0.449 
0.425,0.433,0.467 ,0.479 ,0.488 ,0.494 ,0.497 ,0.503 
0.425,0.433,0.512 ,0.531 ,0.547 ,0.561 ,0.571 ,0.591 
0.425,0.433,0.601 ,0.619 ,0.630 ,0.641 ,0.652 ,0.689 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.553 ,0.737 ,0.921 ,1.005 ,1.052 ,1.078 ,1.091 ,1.105 
0.555 ,0.746 ,0.937 ,1.025 ,1.075 ,1.102 ,1.115 ,1.129 
0.555,0.778 ,0.996 ,1.102 ,1.169 ,1.204 ,1.222 ,1.243 
0.555,0.778,1.181 ,1.361 ,1.496 ,1.577 ,1.625 ,1.693 
0.555,0.778,1.428 ,1.734 ,1.966 ,2.135 ,2.255 ,2.470 
0.555,0.778,1.809 ,2.226 ,2.571 ,2.726 ,2.888 ,3.331 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.282 ,0.282 ,0.282 ,0.282 ,0.282 ,0.282 ,0.282 ,0.282 
0.328 ,0.331 ,0.334 ,0.335 ,0.335 ,0.336 ,0.336 ,0.336 
0.328,0.333 ,0.340 ,0.344 ,0.347 ,0.349 ,0.351 ,0.353 
0.328,0.333,0.359 ,0.371 ,0.382 ,0.391 ,0.398 ,0.410 
0.328,0.333,0.381 ,0.408 ,0.434 ,0.457 ,0.477 ,0.515 
0.328,0.333,0.396 ,0.445 ,0.504 ,0.555 ,0.600 ,0.729 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
2.02E-02,2.02E-02,2.02E-02,2.02E-02,2.02E-02,2.02E-02,2.02E-02,2.02E-02
1.55E-02,1.61E-02,1.68E-02,1.72E-02,1.74E-02,1.75E-02,1.75E-02,1.77E-02
1.55E-02,1.69E-02,1.87E-02,2.00E-02,2.09E-02,2.16E-02,2.20E-02,2.26E-02
1.55E-02,1.69E-02,2.28E-02,2.64E-02,2.98E-02,3.26E-02,3.50E-02,3.88E-02
1.55E-02,1.69E-02,2.75E-02,3.53E-02,4.30E-02,4.98E-02,5.59E-02,6.94E-02
1.55E-02,1.69E-02,3.07E-02,4.48E-02,6.25E-02,7.75E-02,9.06E-02,0.131 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
2.77E-03,2.77E-03,2.77E-03,2.77E-03,2.77E-03,2.77E-03,2.77E-03,2.77E-03
2.18E-03,2.44E-03,2.77E-03,2.93E-03,3.03E-03,3.09E-03,3.12E-03,3.19E-03
2.18E-03,2.73E-03,3.57E-03,4.18E-03,4.66E-03,4.99E-03,5.21E-03,5.52E-03
2.18E-03,2.73E-03,5.13E-03,6.76E-03,8.32E-03,9.72E-03,1.09E-02,1.28E-02
2.18E-03,2.73E-03,6.61E-03,1.02E-02,1.37E-02,1.68E-02,1.98E-02,2.66E-02
2.18E-03,2.73E-03,7.54E-03,1.41E-02,2.23E-02,2.91E-02,3.50E-02,5.37E-02
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
7.13E-04,7.13E-04,7.13E-04,7.13E-04,7.13E-04,7.13E-04,7.13E-04,7.13E-04
6.45E-04,7.89E-04,9.84E-04,1.08E-03,1.14E-03,1.18E-03,1.20E-03,1.24E-03
6.45E-04,9.31E-04,1.41E-03,1.77E-03,2.05E-03,2.25E-03,2.39E-03,2.58E-03
6.45E-04,9.31E-04,2.16E-03,3.07E-03,3.96E-03,4.79E-03,5.48E-03,6.61E-03
6.45E-04,9.31E-04,2.80E-03,4.83E-03,6.79E-03,8.55E-03,1.02E-02,1.43E-02
6.45E-04,9.31E-04,3.03E-03,6.77E-03,1.15E-02,1.52E-02,1.85E-02,2.91E-02
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.141 ,0.188 ,0.235 ,0.256 ,0.269 ,0.275 ,0.279 ,0.282 
3.21E-04,0.156 ,0.265 ,0.301 ,0.319 ,0.328 ,0.332 ,0.336 
3.21E-04,2.38E-03,0.233 ,0.298 ,0.327 ,0.340 ,0.346 ,0.353 
3.21E-04,2.38E-03,9.90E-02,0.278 ,0.348 ,0.378 ,0.393 ,0.410 
3.21E-04,2.38E-03,-8.23E-02,0.232 ,0.374 ,0.436 ,0.469 ,0.515 
3.21E-04,2.38E-03,-0.245 ,0.158 ,0.407 ,0.523 ,0.588 ,0.729 
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
1.122,1.122,1.122,1.122,1.122,1.122,1.122,1.122
1.067,1.107,1.140,1.155,1.165,1.171,1.175,1.185
1.050,1.130,1.211,1.255,1.287,1.310,1.326,1.364
1.079,1.234,1.440,1.583,1.706,1.807,1.886,2.109
1.200,1.421,1.768,2.060,2.362,2.660,2.935,4.030
1.549,1.829,2.281,2.700,3.212,3.834,4.570,11.949
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683
0.660,0.676,0.688,0.694,0.699,0.700,0.702,0.706
0.656,0.686,0.718,0.735,0.747,0.756,0.762,0.777
0.672,0.730,0.808,0.861,0.908,0.946,0.976,1.061
0.730,0.811,0.937,1.046,1.153,1.262,1.362,1.764
0.904,1.003,1.161,1.307,1.485,1.702,1.060,4.546
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526
0.511,0.520,0.527,0.530,0.532,0.534,0.535,0.537
0.510,0.527,0.544,0.554,0.561,0.566,0.569,0.578
0.520,0.553,0.595,0.625,0.651,0.672,0.688,0.736
0.557,0.601,0.669,0.726,0.785,0.844,0.898,1.115
0.669,0.721,0.804,0.880,0.973,1.086,1.221,2.573
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.441,0.441,0.441,0.441,0.441,0.441,0.441,0.441
0.431,0.436,0.441,0.443,0.444,0.445,0.446,0.447
0.430,0.441,0.453,0.459,0.464,0.467,0.469,0.475
0.438,0.459,0.487,0.506,0.523,0.537,0.547,0.584
0.464,0.492,0.535,0.572,0.610,0.647,0.682,0.822
0.545,0.577,0.629,0.676,0.734,0.805,0.889,1.734
END,,,,,,,
START,,,,,,,
8,6,,,,,,
1,2,5,10,20,40,80,1000
0.0 ,0.1 ,0.2 ,0.4 ,0.6 ,0.8 ,,
0.561,0.748,0.935,1.020,1.069,1.095,1.108,1.122
0.555,0.751,0.954,1.049,1.106,1.138,1.155,1.185
0.564,0.777,1.019,1.144,1.224,1.273,1.303,1.364
0.594,0.853,1.207,1.436,1.614,1.746,1.842,2.109
0.675,0.973,1.462,1.848,2.217,2.551,2.844,4.030
0.892,1.247,1.867,2.410,3.015,3.695,4.460,11.949
END,,,,,,,
